"site_name","central_asset_id","easting","northing","feature_location","coltype","listed","suitable"
"BRAVINGTON ROAD","00021153",524594.57,182897.91,"At or Outside 179","Standard","Functional","True"
"BREMNER ROAD","00021183",526441.24,179478.9,"Side of 188 QUEENS GATE","Small Grey Wornum","Heritage","False"
"BREMNER ROAD","00021184",526471.6,179477.02,"Side of 188 QUEENS GATE","Small Grey Wornum","Heritage","False"
"BRENDON STREET","00063573",527358,181504,"Near JUNC CRAWFORD PLACE","Small Grey Wornum","Heritage","False"
"BRENDON STREET","00279262",527360.72,181488.8,"outside 39","Small Grey Wornum","Heritage","False"
"BRENDON STREET","00063574",527371,181479,"At or Outside 37","Small Grey Wornum","Heritage","False"
"BRENDON STREET","00063575",527391,181467,"At or Outside 24","Small Grey Wornum","Heritage","False"
"BRENDON STREET","00076864",527405.75,181451.39,"At or Outside 14","Small Grey Wornum","Heritage","False"
"BRENDON STREET","00063576",527415,181431,"Opposite 8","Small Grey Wornum","Heritage","False"
"BRENDON STREET","00076863",527425.11,181419.64,"Opposite 2","Standard","Heritage","False"
"BRENDON STREET","00076868",527440.57,181413.6,"At or Outside JUNCTION HARROWBY ST","Small Grey Wornum","Heritage","False"
"BREWER STREET","00021223",529368.21,180721.61,"SIDE OF PROP NO. 42 PUBLIC HOUSE","Large Grey Wornum","Heritage","False"
"BREWER STREET","00021230",529517.34,180858.81,"OUTSIDE NO. 39","Large Grey Wornum","Heritage","False"
"BREWER STREET","00063584",529519.66,180870.12,"Opposite GREAT WINDMILL STREET","Large Grey Wornum","Heritage","False"
"BREWER STREET","00021231",529533.37,180881.84,"Opposite NO.35","Large Grey Wornum","Heritage","False"
"BREWER STREET","00021232",529556.01,180890.79,"At or Outside 25","Large Grey Wornum","Heritage","False"
"BREWER STREET","00021233",529570.58,180901.91,"O/S PROP NO. 15","Large Grey Wornum","Heritage","False"
"BREWER STREET","00021234",529589.03,180915.7,"At or Outside 9","Large Grey Wornum","Heritage","False"
"BREWER STREET","00021235",529604.69,180928.29,"OUTSIDE NO.5","Large Grey Wornum","Heritage","False"
"BREWER STREET","00021236",529620.61,180940.61,"SIDE OF NO. 83 - 85","Large Grey Wornum","Heritage","False"
"BREWER STREET","00021224",529380.89,180741.14,"At or Outside 78","Large Grey Wornum","Heritage","True"
"BREWER STREET","00021225",529396.74,180746.81,"Opposite LOWER JOHN STREET","Large Grey Wornum","Heritage","False"
"BREWER STREET","00021226",529401.59,180760.25,"At or Outside NO.74","Large Grey Wornum","Heritage","False"
"BREWER STREET","00021227",529427.78,180776.27,"Opposite THE CROWN","Large Grey Wornum","Heritage","True"
"BREWER STREET","00021228",529446.43,180793.05,"At or Outside 77","Large Grey Wornum","Heritage","False"
"BREWER STREET","00021229",529468.16,180812.94,"At or Outside 63 TO 65","Large Grey Wornum","Heritage","True"
"BREWER STREET","00075929",529486.6,180830.54,"At or Outside 53","Large Grey Wornum","Heritage","False"
"BREWER STREET","01300606",529500.57,180843.15,"Outside No. 49","Small Grey Wornum","Not Specified","False"
"BREWER'S GREEN","01102767",529490.87,179370.61,"Junction With Caxton Street","Not Known","Heritage","False"
"BREWER'S GREEN","01102759",529490.87,179370.61,"Junction With Caxton Street","Not Known","Heritage","False"
"BREWER'S GREEN","01102768",529491.14,179349.03,"Opposite 1","Not Known","Heritage","False"
"BREWER'S GREEN","01102760",529491.14,179349.03,"Opposite 1","Not Known","Heritage","False"
"BRIAR WALK","10027773A",524291.43,182421.79,"At or Outside 5TH FROM FORTH AVE","Standard","Functional","False"
"BRIAR WALK","10027774A",524315.96,182417.66,"At or Outside 6TH FROM FORTH AVE","Standard","Functional","False"
"BRIAR WALK","10027281A",524242.81,182427.64,"At or Outside 1ST FROM FORTH AVE","Standard","Functional","False"
"BRIAR WALK","10027771A",524265.34,182424.04,"At or Outside 3RD FROM FORTH AVE","Standard","Functional","False"
"BRICK STREET","00016473",528524.85,180049.77,"At or Outside 10m from Old Park Lane","Large Grey Wornum","Heritage","True"
"BRICK STREET","00016474",528544.43,180068.59,"Rear of Metropolitan Hotel","Large Grey Wornum","Heritage","False"
"BRICK STREET","00016475",528587.42,180091.53,"Opposite 12","Mackenzie Moncur","Cherished","False"
"BRICK STREET","00016476",528660.39,180109.58,"Opposite The Park Lane Hotel","Mackenzie Moncur","Cherished","False"
"BRICK STREET","00016477",528718.82,180115.7,"Opposite 51-53","Mackenzie Moncur","Cherished","False"
"BRIDGE STREET","10027303A",530197.3,179658.8,"At or Outside PARLIAMENT","Large Grey Wornum","Heritage","False"
"BRIDGE STREET","00263620",530197.44,179677.79,"At or Outside no.10","Large Grey Wornum","Heritage","False"
"BRIDGE STREET","10027621A",530211.15,179678.13,"At or Outside Canon row","Large Grey Wornum","Heritage","False"
"BRIDGE STREET","00264600",530223.6,179658.5,"opp tesco","Large Grey Wornum","Not Specified","False"
"BRIDGE STREET","00263621",530237.51,179678.59,"At or Outside Portcullis House","Large Grey Wornum","Heritage","False"
"BRIDGE STREET","00264596",530253.5,179657.5,"opp Station","Large Grey Wornum","Not Specified","False"
"BRIDGE STREET","00263622",530263.14,179677.79,"At or Outside Porticullis House","Large Grey Wornum","Heritage","False"
"BRIDGE STREET","01300791",530272.58,179657.3,"South f/w outside Big Ben, junc Victoria Embankment","Large Grey Wornum","Not Specified","False"
"BRIDGE STREET","00263623",530276.77,179677.39,"At or Outside Porticullis House, junc Victoria Embankment","Large Grey Wornum","Heritage","False"
"BRIDGEMAN STREET","00018259",527061.3,183227.25,"Side of ALLITSEN RD","Small Grey Wornum","Heritage","False"
"BRIDGEMAN STREET","00018260",527074.96,183200.5,"Opposite 3","Standard","Functional","False"
"BRIDGEMAN STREET","00018261",527110.37,183166.74,"At or Outside 8","Standard","Functional","True"
"BRIDSTOW PLACE","00045670",525317.84,181378.17,"At or Outside 30","Standard","Functional","False"
"BRIDSTOW PLACE","00045679",525347,181179.91,"Opposite 2a","Standard","Functional","False"
"BRIDSTOW PLACE","00045671",525321.73,181363.53,"At or Outside 29","Standard","Functional","True"
"BRIDSTOW PLACE","00045672",525327.82,181338,"At or Outside 25","Standard","Functional","True"
"BRIDSTOW PLACE","00045673",525333.12,181312.55,"At or Outside 20-21","Standard","Functional","True"
"BRIDSTOW PLACE","00045674",525339.1,181287.08,"At or Outside 17","Standard","Functional","True"
"BRIDSTOW PLACE","00045675",525344.67,181264.33,"At or Outside 12-13","Standard","Functional","True"
"BRIDSTOW PLACE","00045676",525350.76,181236.28,"At or Outside 9","Standard","Functional","False"
"BRIDSTOW PLACE","00045677",525357.12,181208.98,"At or Outside 3-4","Standard","Functional","False"
"BRIDSTOW PLACE","00045678",525361.75,181185.91,"At or Outside C/O 2","Standard","Functional","False"
"BRISTOL GARDENS","00018285",525902.38,182036.82,"At or Outside 34","DW Oxford","Heritage","False"
"BRISTOL GARDENS","00018286",525913.69,182020.61,"At or Outside 27/29","DW Oxford","Heritage","False"
"BRISTOL GARDENS","00072284",525935.26,182018.63,"At or Outside 24","DW Oxford","Heritage","False"
"BRISTOL GARDENS","00018287",525952.16,181999.85,"At or Outside 13","DW Oxford","Heritage","False"
"BRISTOL GARDENS","00018288",525976.31,181986.57,"Opposite 6","DW Oxford","Heritage","False"
"BRISTOL GARDENS","00018289",525992.75,181987.15,"At or Outside 2","DW Oxford","Heritage","False"
"BRISTOL GARDENS","00018290",525991.93,181977.47,"Opposite 2","DW Oxford","Heritage","False"
"BROAD COURT","00259106",530411.5,181137.51,"","George V","Not Specified","False"
"BROAD COURT","00259107",530424.25,181154.94,"Closest to drury Lane","George V","Not Specified","False"
"BROAD SANCTUARY","00016457",529941.05,179492.77,"Opposite Storeys Gate","Large Grey Wornum","Heritage","False"
"BROAD SANCTUARY","00016458",529945.96,179517.96,"At or Outside 4m from Storeys Gate","Large Grey Wornum","Heritage","False"
"BROAD SANCTUARY","00059608",529969.91,179515.95,"At or Outside Westminster Abbey","Large Grey Wornum","Heritage","False"
"BROAD SANCTUARY","00074986",529986.02,179546.6,"AT OR OUTSIDE QUEEN ELIZABETH II CONFERENC","Large Grey Wornum","Heritage","False"
"BROAD SANCTUARY","00016460",530001.78,179557.63,"At or Outside 4m from Little Santuary","Large Grey Wornum","Heritage","False"
"BROAD SANCTUARY","00016461",530021.69,179551.21,"Opposite Little Sanctuary","Large Grey Wornum","Heritage","False"
"BROAD SANCTUARY","00074991",530028.39,179572.48,"At or Outside 12m from Little Sanctuary","Large Grey Wornum","Heritage","False"
"BROAD SANCTUARY","01300769",530037.62,179560.3,"Side of Westminster abbey","Large Grey Wornum","Not Specified","False"
"BROAD SANCTUARY","00016462",530060.61,179568.42,"Outside Westminster Abbey","Large Grey Wornum","Functional","False"
"BROADLEY STREET","00027654",527066.15,181949.28,"Opposite Ravensbourne House","Standard","Functional","True"
"BROADLEY STREET","00027655",527088.48,181983.24,"At or Outside 9","Standard","Functional","True"
"BROADLEY STREET","00027656",527094.91,181977.73,"Opposite 8 Ravensbourne House","Standard","Functional","True"
"BROADLEY STREET","00027657",527116.48,182008.94,"At or Outside 14","Standard","Functional","True"
"BROADLEY STREET","00027658",527120.46,182000.83,"Opposite 5 Ravensbourne House","Standard","Functional","True"
"BROADLEY STREET","00027659",527131.93,182023.63,"Opposite Lyon House","Standard","Functional","False"
"BROADLEY STREET","00027662",527167.12,182045.04,"At or Outside Lyon House","Standard","Functional","False"
"BROADLEY STREET","00069724",527183.03,182070.89,"At or Outside Cotes House","Standard","Functional","False"
"BROADLEY STREET","00263624",526960.88,181851.28,"At or Outside 133","Standard","Functional","False"
"BROADLEY STREET","00027663",527198.33,182085.43,"At or Outside 22","Standard","Functional","True"
"BROADLEY STREET","00027664",527225.96,182099.48,"At or Outside 14","Standard","Functional","False"
"BROADLEY STREET","00027645",527246.67,182119.85,"Opposite 2","Standard","Functional","False"
"BROADLEY STREET","00027647",526981.25,181881.51,"Opposite 123","Standard","Functional","False"
"BROADLEY STREET","00027648",527001.57,181887.68,"At or Outside 123","Standard","Functional","False"
"BROADLEY STREET","00069710",527017.96,181916.08,"Opposite 107-113 Elmer House","Standard","Functional","True"
"BROADLEY STREET","00027652",527039.07,181924.64,"Opposite Lambourne House","Standard","Functional","False"
"BROADLEY STREET","00027653",527059.27,181955.71,"At or Outside Ravensbourne House","Standard","Functional","True"
"BROADLEY TERRACE","00027640",527347.3,182207.47,"At or Outside 49","Standard","Functional","False"
"BROADLEY TERRACE","00027641",527316.95,182191.59,"Opposite 27","Standard","Functional","True"
"BROADLEY TERRACE","00027642",527296.48,182163.7,"At or Outside 49/53","Standard","Functional","True"
"BROADLEY TERRACE","00027643",527268.6,182149.94,"Opposite PORTMAN GATE","Standard","Functional","True"
"BROADWAY","00074672",529618.85,179519.64,"Near J/O QUEEN ANNE S GATE","Large Grey Wornum","Heritage","False"
"BROADWAY","00020789",529675.15,179497.77,"O/S St James Park Station - MBNL WIFI attached","Large Grey Wornum","Heritage","False"
"BROADWAY","00264602",529690.17,179490.8,"o/s intercontinental hotel","Large Grey Wornum","Not Specified","False"
"BROADWAY","00020790",529669.65,179480.32,"Opposite 22","Standard","Functional","False"
"BROADWAY","00020791",529670.88,179460.59,"At or Outside 16","Large Grey Wornum","Heritage","False"
"BROADWAY","00020792",529653.17,179447.29,"Junction Saint Ermin's Hill - Opposite DACRE STREET","Large Grey Wornum","Heritage","False"
"BROADWAY","00020793",529652.05,179424.34,"Opposite 11","Large Grey Wornum","Heritage","False"
"BROADWAY","00020794",529638.59,179413.47,"Opposite NEW SCOTLAND YARD","Large Grey Wornum","Heritage","False"
"BROADWAY","00020795",529642.57,179397.87,"Opposite CAXTON STREET","Large Grey Wornum","Heritage","False"
"BROADWAY","00063225",529629.72,179377.83,"At or Outside 1","Large Grey Wornum","Heritage","False"
"BROADWAY","00020797",529631.25,179349.22,"Opposite 1A","Large Grey Wornum","Heritage","False"
"BROADWAY","00020777",529634,179530.35,"At or Outside 66","Large Grey Wornum","Heritage","False"
"BROADWAY","00020798",529617.32,179325.21,"At or O/S 66","Large Grey Wornum","Heritage","False"
"BROADWAY","00063208",529632.64,179507.47,"Opposite 66","Large Grey Wornum","Heritage","False"
"BROADWAY","00063231",529657.72,179510.31,"Opposite 50","Large Grey Wornum","Heritage","False"
"BROADWAY","00020783",529664.75,179522.24,"At or Outside 50","Large Grey Wornum","Heritage","False"
"BROADWAY","00020787",529687.28,179517.67,"At or Outside 40","Large Grey Wornum","Heritage","False"
"BROADWAY","00009065",529710.77,179508.98,"Outside 36","Large Grey Wornum","Heritage","False"
"BROADWICK STREET","00063177",529534.56,181103.37,"At or Outside 7","Small Grey Wornum","Heritage","False"
"BROADWICK STREET","00075998",529447.35,181055.62,"At or Outside 32","Small Grey Wornum","Heritage","False"
"BROADWICK STREET","00076001",529415.17,181030.63,"OUTSIDE NO.35","Small Grey Wornum","Heritage","False"
"BROADWICK STREET","00262631",529410.52,181039.86,"OUTSIDE NO.35","Small Grey Wornum","Heritage","False"
"BROADWICK STREET","01102769",529398.81,181025.91,"Outside 39","Large Grey Wornum","Heritage","False"
"BROADWICK STREET","00076003",529375.99,181022.04,"At or Outside 58","Large Grey Wornum","Heritage","False"
"BROADWICK STREET","00020752",529357.81,181003.33,"At or Outside 57","Large Grey Wornum","Heritage","True"
"BROADWICK STREET","00020753",529332.32,180998.69,"OUTSIDE WILLIAM BLAKE HOUSE","Large Grey Wornum","Heritage","False"
"BROADWICK STREET","00063178",529508.27,181095.56,"At or Outside 14","Small Grey Wornum","Heritage","False"
"BROADWICK STREET","00075988",529490.5,181078.48,"At or Outside 18","Small Grey Wornum","Heritage","False"
"BROADWICK STREET","00075991",529486.63,181075.36,"At or Outside 20-24","Small Grey Wornum","Heritage","False"
"BROADWICK STREET","00075992",529480.79,181073.06,"At or Outside 20-24","Small Grey Wornum","Heritage","False"
"BROADWICK STREET","00245648",529469.25,181066.9,"At or Outside 26","Small Grey Wornum","Heritage","False"
"BROADWICK STREET","00075993",529466.77,181056.01,"Opposite 28","Small Grey Wornum","Heritage","False"
"BROADWICK STREET","00075995",529463.08,181063.62,"At or Outside 28","Small Grey Wornum","Heritage","False"
"BROADWICK STREET","00075997",529453.25,181048.54,"Opposite 32","Small Grey Wornum","Heritage","False"
"BROMPTON ROAD","01300540",527659.93,179621.34,"Outside Bugatti","Small Grey Wornum","Not Specified","False"
"BROMPTON ROAD","01300541",527677.27,179627.79,"Outside Burberry","Small Grey Wornum","Not Specified","False"
"BROOK MEWS NORTH","00263560",526535.96,180911.12,"At or Outside Carroll House Flats","Standard","Functional","False"
"BROOK MEWS NORTH","00061270",526557.47,180884.54,"At or Outside Carroll House Flats","Standard","Functional","False"
"BROOK MEWS NORTH","00263561",526533.34,180861.02,"OS Carroll House","Standard","Functional","False"
"BROOK STREET","00045723",528457.69,180893.41,"At or Outside 88","Large Grey Wornum","Heritage","False"
"BROOK STREET","00018296",526905.92,180906.89,"Opposite HYDE PARK GARDENS","Standard","Functional","True"
"BROOK STREET","00045732",528642.53,180955.61,"At or Outside 48","Large Grey Wornum","Heritage","False"
"BROOK STREET","00045733",528667.33,180952.54,"At or Outside 45","Large Grey Wornum","Heritage","False"
"BROOK STREET","00045734",528682.22,180957.23,"At or Outside 41","Large Grey Wornum","Heritage","False"
"BROOK STREET","00045735",528695.16,180961.42,"At or Outside 39","Large Grey Wornum","Heritage","False"
"BROOK STREET","00045736",528722.24,180970.68,"Outside no. 33","Large Grey Wornum","Heritage","False"
"BROOK STREET","00045737",528740.03,180976.6,"At or Outside 27","Large Grey Wornum","Heritage","False"
"BROOK STREET","00045738",528755.9,180983.13,"At or Outside 23","Large Grey Wornum","Heritage","False"
"BROOK STREET","00045739",528775.82,180988.97,"Opposite 110 NEW BOND STREET","Large Grey Wornum","Heritage","False"
"BROOK STREET","00045740",528807.77,180999.19,"At or Outside 17","Large Grey Wornum","Heritage","False"
"BROOK STREET","00045741",528831.42,181007.29,"At or Outside 11","Large Grey Wornum","Heritage","False"
"BROOK STREET","00018330",526920.76,180879.36,"At or Outside 24 HYDE PARK GARDENS","Standard","Functional","False"
"BROOK STREET","00045724",528489.93,180892.76,"At or Outside 75","Large Grey Wornum","Heritage","False"
"BROOK STREET","00045742",528849.24,181025.06,"At or Outside 2-4","Large Grey Wornum","Heritage","False"
"BROOK STREET","00045743",528869.83,181020.96,"At or Outside 22 HANOVER SQUARE","Large Grey Wornum","Heritage","False"
"BROOK STREET","00061277",526922.79,180860.79,"At or Outside 40 YDS FROM SL2","Standard","Functional","False"
"BROOK STREET","00045725",528499.97,180907.01,"At or Outside 84","Large Grey Wornum","Heritage","False"
"BROOK STREET","00045726",528516.98,180901.83,"Opposite Gilbert Street","Large Grey Wornum","Heritage","False"
"BROOK STREET","00018333",526918.07,180832.63,"Opposite VICTORIA GATE","Standard","Functional","True"
"BROOK STREET","00045727",528537.07,180919.16,"At or Outside 74","Large Grey Wornum","Heritage","False"
